Cut sets,BE1,BE10,BE11,BE12,BE2,BE3,BE4,BE5,BE6,BE7,BE8,BE9,T,N
2725,1,0,1,0,1,0,1,0,0,1,0,1,1,24
2726,1,0,1,0,1,0,1,0,0,1,1,0,1,23
2727,1,0,1,0,1,0,1,0,0,1,1,1,1,21
2728,1,0,1,0,1,0,1,0,1,0,0,0,0,19
2729,1,0,1,0,1,0,1,0,1,0,0,1,1,29
2730,1,0,1,0,1,0,1,0,1,0,1,0,1,17
2731,1,0,1,0,1,0,1,0,1,0,1,1,1,30
2732,1,0,1,0,1,0,1,0,1,1,0,0,0,27
2733,1,0,1,0,1,0,1,0,1,1,0,1,1,24
2734,1,0,1,0,1,0,1,0,1,1,1,0,1,27
2735,1,0,1,0,1,0,1,0,1,1,1,1,1,27
2736,1,0,1,0,1,0,1,1,0,0,0,0,1,17
2737,1,0,1,0,1,0,1,1,0,0,0,1,1,20
2738,1,0,1,0,1,0,1,1,0,0,1,0,1,26
2739,1,0,1,0,1,0,1,1,0,0,1,1,1,31
2740,1,0,1,0,1,0,1,1,0,1,0,0,1,24
2741,1,0,1,0,1,0,1,1,0,1,0,1,1,22
2742,1,0,1,0,1,0,1,1,0,1,1,0,1,26
2743,1,0,1,0,1,0,1,1,0,1,1,1,1,22
2744,1,0,1,0,1,0,1,1,1,0,0,0,1,29
2745,1,0,1,0,1,0,1,1,1,0,0,1,1,27
2746,1,0,1,0,1,0,1,1,1,0,1,0,1,20
2747,1,0,1,0,1,0,1,1,1,0,1,1,1,24
2748,1,0,1,0,1,0,1,1,1,1,0,0,1,28
2749,1,0,1,0,1,0,1,1,1,1,0,1,1,24
2750,1,0,1,0,1,0,1,1,1,1,1,0,1,29
2751,1,0,1,0,1,0,1,1,1,1,1,1,1,14
2752,1,0,1,0,1,1,0,0,0,0,0,0,0,31
2753,1,0,1,0,1,1,0,0,0,0,0,1,0,20
2754,1,0,1,0,1,1,0,0,0,0,1,0,0,23
2755,1,0,1,0,1,1,0,0,0,0,1,1,0,27
2756,1,0,1,0,1,1,0,0,0,1,0,0,0,21
2757,1,0,1,0,1,1,0,0,0,1,0,1,1,25
2758,1,0,1,0,1,1,0,0,0,1,1,0,1,20
2759,1,0,1,0,1,1,0,0,0,1,1,1,1,24
2760,1,0,1,0,1,1,0,0,1,0,0,0,0,22
2761,1,0,1,0,1,1,0,0,1,0,0,1,1,27
2762,1,0,1,0,1,1,0,0,1,0,1,0,1,30
2763,1,0,1,0,1,1,0,0,1,0,1,1,1,28
2764,1,0,1,0,1,1,0,0,1,1,0,0,0,23
2765,1,0,1,0,1,1,0,0,1,1,0,1,1,20
2766,1,0,1,0,1,1,0,0,1,1,1,0,1,22
2767,1,0,1,0,1,1,0,0,1,1,1,1,1,20
2768,1,0,1,0,1,1,0,1,0,0,0,0,1,27
2769,1,0,1,0,1,1,0,1,0,0,0,1,1,21
2770,1,0,1,0,1,1,0,1,0,0,1,0,1,21
2771,1,0,1,0,1,1,0,1,0,0,1,1,1,23
2772,1,0,1,0,1,1,0,1,0,1,0,0,1,19
2773,1,0,1,0,1,1,0,1,0,1,0,1,1,34
2774,1,0,1,0,1,1,0,1,0,1,1,0,1,23
2775,1,0,1,0,1,1,0,1,0,1,1,1,1,18
2776,1,0,1,0,1,1,0,1,1,0,0,0,1,32
2777,1,0,1,0,1,1,0,1,1,0,0,1,1,18
2778,1,0,1,0,1,1,0,1,1,0,1,0,1,21
2779,1,0,1,0,1,1,0,1,1,0,1,1,1,25
2780,1,0,1,0,1,1,0,1,1,1,0,0,1,15
2781,1,0,1,0,1,1,0,1,1,1,0,1,1,16
2782,1,0,1,0,1,1,0,1,1,1,1,0,1,23
2783,1,0,1,0,1,1,0,1,1,1,1,1,1,27
2784,1,0,1,0,1,1,1,0,0,0,0,0,0,23
2785,1,0,1,0,1,1,1,0,0,0,0,1,0,24
2786,1,0,1,0,1,1,1,0,0,0,1,0,0,17
2787,1,0,1,0,1,1,1,0,0,0,1,1,0,18
2788,1,0,1,0,1,1,1,0,0,1,0,0,0,26
2789,1,0,1,0,1,1,1,0,0,1,0,1,1,26
2790,1,0,1,0,1,1,1,0,0,1,1,0,1,34
2791,1,0,1,0,1,1,1,0,0,1,1,1,1,25
2792,1,0,1,0,1,1,1,0,1,0,0,0,0,31
2793,1,0,1,0,1,1,1,0,1,0,0,1,1,29
2794,1,0,1,0,1,1,1,0,1,0,1,0,1,20
2795,1,0,1,0,1,1,1,0,1,0,1,1,1,22
2796,1,0,1,0,1,1,1,0,1,1,0,0,0,23
2797,1,0,1,0,1,1,1,0,1,1,0,1,1,23
2798,1,0,1,0,1,1,1,0,1,1,1,0,1,27
2799,1,0,1,0,1,1,1,0,1,1,1,1,1,28
2800,1,0,1,0,1,1,1,1,0,0,0,0,1,22
2801,1,0,1,0,1,1,1,1,0,0,0,1,1,27
2802,1,0,1,0,1,1,1,1,0,0,1,0,1,25
2803,1,0,1,0,1,1,1,1,0,0,1,1,1,15
2804,1,0,1,0,1,1,1,1,0,1,0,0,1,27
2805,1,0,1,0,1,1,1,1,0,1,0,1,1,19
2806,1,0,1,0,1,1,1,1,0,1,1,0,1,29
2807,1,0,1,0,1,1,1,1,0,1,1,1,1,24
2808,1,0,1,0,1,1,1,1,1,0,0,0,1,20
2809,1,0,1,0,1,1,1,1,1,0,0,1,1,17
2810,1,0,1,0,1,1,1,1,1,0,1,0,1,20
2811,1,0,1,0,1,1,1,1,1,0,1,1,1,23
2812,1,0,1,0,1,1,1,1,1,1,0,0,1,23
2813,1,0,1,0,1,1,1,1,1,1,0,1,1,27
2814,1,0,1,0,1,1,1,1,1,1,1,0,1,28
2815,1,0,1,0,1,1,1,1,1,1,1,1,1,22
2816,1,0,1,1,0,0,0,0,0,0,0,0,1,21
2817,1,0,1,1,0,0,0,0,0,0,0,1,1,24
2818,1,0,1,1,0,0,0,0,0,0,1,0,1,31
2819,1,0,1,1,0,0,0,0,0,0,1,1,1,28
2820,1,0,1,1,0,0,0,0,0,1,0,0,1,19
2821,1,0,1,1,0,0,0,0,0,1,0,1,1,24
2822,1,0,1,1,0,0,0,0,0,1,1,0,1,29
2823,1,0,1,1,0,0,0,0,0,1,1,1,1,22
2824,1,0,1,1,0,0,0,0,1,0,0,0,1,25
2825,1,0,1,1,0,0,0,0,1,0,0,1,1,17
2826,1,0,1,1,0,0,0,0,1,0,1,0,1,24
2827,1,0,1,1,0,0,0,0,1,0,1,1,1,21
2828,1,0,1,1,0,0,0,0,1,1,0,0,1,24
2829,1,0,1,1,0,0,0,0,1,1,0,1,1,16
2830,1,0,1,1,0,0,0,0,1,1,1,0,1,26
2831,1,0,1,1,0,0,0,0,1,1,1,1,1,21
2832,1,0,1,1,0,0,0,1,0,0,0,0,1,19
2833,1,0,1,1,0,0,0,1,0,0,0,1,1,27
2834,1,0,1,1,0,0,0,1,0,0,1,0,1,22
2835,1,0,1,1,0,0,0,1,0,0,1,1,1,18
2836,1,0,1,1,0,0,0,1,0,1,0,0,1,21
2837,1,0,1,1,0,0,0,1,0,1,0,1,1,26
2838,1,0,1,1,0,0,0,1,0,1,1,0,1,19
2839,1,0,1,1,0,0,0,1,0,1,1,1,1,23
2840,1,0,1,1,0,0,0,1,1,0,0,0,1,28
2841,1,0,1,1,0,0,0,1,1,0,0,1,1,28
2842,1,0,1,1,0,0,0,1,1,0,1,0,1,17
2843,1,0,1,1,0,0,0,1,1,0,1,1,1,23
2844,1,0,1,1,0,0,0,1,1,1,0,0,1,19
2845,1,0,1,1,0,0,0,1,1,1,0,1,1,22
2846,1,0,1,1,0,0,0,1,1,1,1,0,1,26
2847,1,0,1,1,0,0,0,1,1,1,1,1,1,22
2848,1,0,1,1,0,0,1,0,0,0,0,0,1,24
2849,1,0,1,1,0,0,1,0,0,0,0,1,1,25
2850,1,0,1,1,0,0,1,0,0,0,1,0,1,25
2851,1,0,1,1,0,0,1,0,0,0,1,1,1,25
2852,1,0,1,1,0,0,1,0,0,1,0,0,1,29
2853,1,0,1,1,0,0,1,0,0,1,0,1,1,19
2854,1,0,1,1,0,0,1,0,0,1,1,0,1,25
2855,1,0,1,1,0,0,1,0,0,1,1,1,1,24
2856,1,0,1,1,0,0,1,0,1,0,0,0,1,24
2857,1,0,1,1,0,0,1,0,1,0,0,1,1,26
2858,1,0,1,1,0,0,1,0,1,0,1,0,1,28
2859,1,0,1,1,0,0,1,0,1,0,1,1,1,33
2860,1,0,1,1,0,0,1,0,1,1,0,0,1,30
2861,1,0,1,1,0,0,1,0,1,1,0,1,1,26
2862,1,0,1,1,0,0,1,0,1,1,1,0,1,22
2863,1,0,1,1,0,0,1,0,1,1,1,1,1,24
2864,1,0,1,1,0,0,1,1,0,0,0,0,1,20
2865,1,0,1,1,0,0,1,1,0,0,0,1,1,26
2866,1,0,1,1,0,0,1,1,0,0,1,0,1,29
2867,1,0,1,1,0,0,1,1,0,0,1,1,1,25
2868,1,0,1,1,0,0,1,1,0,1,0,0,1,27
2869,1,0,1,1,0,0,1,1,0,1,0,1,1,23
2870,1,0,1,1,0,0,1,1,0,1,1,0,1,21
2871,1,0,1,1,0,0,1,1,0,1,1,1,1,25
2872,1,0,1,1,0,0,1,1,1,0,0,0,1,31
2873,1,0,1,1,0,0,1,1,1,0,0,1,1,25
2874,1,0,1,1,0,0,1,1,1,0,1,0,1,20
2875,1,0,1,1,0,0,1,1,1,0,1,1,1,24
2876,1,0,1,1,0,0,1,1,1,1,0,0,1,24
2877,1,0,1,1,0,0,1,1,1,1,0,1,1,30
2878,1,0,1,1,0,0,1,1,1,1,1,0,1,32
2879,1,0,1,1,0,0,1,1,1,1,1,1,1,21
2880,1,0,1,1,0,1,0,0,0,0,0,0,1,27
2881,1,0,1,1,0,1,0,0,0,0,0,1,1,25
2882,1,0,1,1,0,1,0,0,0,0,1,0,1,25
2883,1,0,1,1,0,1,0,0,0,0,1,1,1,24
2884,1,0,1,1,0,1,0,0,0,1,0,0,1,26
2885,1,0,1,1,0,1,0,0,0,1,0,1,1,25
2886,1,0,1,1,0,1,0,0,0,1,1,0,1,17
2887,1,0,1,1,0,1,0,0,0,1,1,1,1,31
2888,1,0,1,1,0,1,0,0,1,0,0,0,1,24
2889,1,0,1,1,0,1,0,0,1,0,0,1,1,22
2890,1,0,1,1,0,1,0,0,1,0,1,0,1,25
2891,1,0,1,1,0,1,0,0,1,0,1,1,1,29
2892,1,0,1,1,0,1,0,0,1,1,0,0,1,18
2893,1,0,1,1,0,1,0,0,1,1,0,1,1,19
2894,1,0,1,1,0,1,0,0,1,1,1,0,1,16
2895,1,0,1,1,0,1,0,0,1,1,1,1,1,21
2896,1,0,1,1,0,1,0,1,0,0,0,0,1,22
2897,1,0,1,1,0,1,0,1,0,0,0,1,1,22
2898,1,0,1,1,0,1,0,1,0,0,1,0,1,20
2899,1,0,1,1,0,1,0,1,0,0,1,1,1,24
2900,1,0,1,1,0,1,0,1,0,1,0,0,1,22
2901,1,0,1,1,0,1,0,1,0,1,0,1,1,27
2902,1,0,1,1,0,1,0,1,0,1,1,0,1,19
2903,1,0,1,1,0,1,0,1,0,1,1,1,1,20
2904,1,0,1,1,0,1,0,1,1,0,0,0,1,28
2905,1,0,1,1,0,1,0,1,1,0,0,1,1,25
2906,1,0,1,1,0,1,0,1,1,0,1,0,1,26
2907,1,0,1,1,0,1,0,1,1,0,1,1,1,23
2908,1,0,1,1,0,1,0,1,1,1,0,0,1,18
2909,1,0,1,1,0,1,0,1,1,1,0,1,1,22
2910,1,0,1,1,0,1,0,1,1,1,1,0,1,24
2911,1,0,1,1,0,1,0,1,1,1,1,1,1,20
2912,1,0,1,1,0,1,1,0,0,0,0,0,1,25
2913,1,0,1,1,0,1,1,0,0,0,0,1,1,25
2914,1,0,1,1,0,1,1,0,0,0,1,0,1,26
2915,1,0,1,1,0,1,1,0,0,0,1,1,1,20
2916,1,0,1,1,0,1,1,0,0,1,0,0,1,23
2917,1,0,1,1,0,1,1,0,0,1,0,1,1,28
2918,1,0,1,1,0,1,1,0,0,1,1,0,1,22
2919,1,0,1,1,0,1,1,0,0,1,1,1,1,19
2920,1,0,1,1,0,1,1,0,1,0,0,0,1,16
2921,1,0,1,1,0,1,1,0,1,0,0,1,1,23
2922,1,0,1,1,0,1,1,0,1,0,1,0,1,23
2923,1,0,1,1,0,1,1,0,1,0,1,1,1,24
2924,1,0,1,1,0,1,1,0,1,1,0,0,1,27
2925,1,0,1,1,0,1,1,0,1,1,0,1,1,30
2926,1,0,1,1,0,1,1,0,1,1,1,0,1,25
2927,1,0,1,1,0,1,1,0,1,1,1,1,1,38
2928,1,0,1,1,0,1,1,1,0,0,0,0,1,26
2929,1,0,1,1,0,1,1,1,0,0,0,1,1,24
2930,1,0,1,1,0,1,1,1,0,0,1,0,1,20
2931,1,0,1,1,0,1,1,1,0,0,1,1,1,26
2932,1,0,1,1,0,1,1,1,0,1,0,0,1,28
2933,1,0,1,1,0,1,1,1,0,1,0,1,1,20
2934,1,0,1,1,0,1,1,1,0,1,1,0,1,22
2935,1,0,1,1,0,1,1,1,0,1,1,1,1,26
2936,1,0,1,1,0,1,1,1,1,0,0,0,1,20
2937,1,0,1,1,0,1,1,1,1,0,0,1,1,24
2938,1,0,1,1,0,1,1,1,1,0,1,0,1,24
2939,1,0,1,1,0,1,1,1,1,0,1,1,1,13
2940,1,0,1,1,0,1,1,1,1,1,0,0,1,26
2941,1,0,1,1,0,1,1,1,1,1,0,1,1,23
2942,1,0,1,1,0,1,1,1,1,1,1,0,1,40
2943,1,0,1,1,0,1,1,1,1,1,1,1,1,23
2944,1,0,1,1,1,0,0,0,0,0,0,0,1,28
2945,1,0,1,1,1,0,0,0,0,0,0,1,1,24
2946,1,0,1,1,1,0,0,0,0,0,1,0,1,21
2947,1,0,1,1,1,0,0,0,0,0,1,1,1,28
2948,1,0,1,1,1,0,0,0,0,1,0,0,1,20
2949,1,0,1,1,1,0,0,0,0,1,0,1,1,30
2950,1,0,1,1,1,0,0,0,0,1,1,0,1,24
2951,1,0,1,1,1,0,0,0,0,1,1,1,1,20
2952,1,0,1,1,1,0,0,0,1,0,0,0,1,28
2953,1,0,1,1,1,0,0,0,1,0,0,1,1,17
2954,1,0,1,1,1,0,0,0,1,0,1,0,1,22
2955,1,0,1,1,1,0,0,0,1,0,1,1,1,18
2956,1,0,1,1,1,0,0,0,1,1,0,0,1,20
2957,1,0,1,1,1,0,0,0,1,1,0,1,1,27
2958,1,0,1,1,1,0,0,0,1,1,1,0,1,26
2959,1,0,1,1,1,0,0,0,1,1,1,1,1,22
2960,1,0,1,1,1,0,0,1,0,0,0,0,1,18
2961,1,0,1,1,1,0,0,1,0,0,0,1,1,26
2962,1,0,1,1,1,0,0,1,0,0,1,0,1,23
2963,1,0,1,1,1,0,0,1,0,0,1,1,1,23
2964,1,0,1,1,1,0,0,1,0,1,0,0,1,30
2965,1,0,1,1,1,0,0,1,0,1,0,1,1,25
2966,1,0,1,1,1,0,0,1,0,1,1,0,1,23
2967,1,0,1,1,1,0,0,1,0,1,1,1,1,33
2968,1,0,1,1,1,0,0,1,1,0,0,0,1,28
2969,1,0,1,1,1,0,0,1,1,0,0,1,1,25
2970,1,0,1,1,1,0,0,1,1,0,1,0,1,20
2971,1,0,1,1,1,0,0,1,1,0,1,1,1,22
2972,1,0,1,1,1,0,0,1,1,1,0,0,1,20
2973,1,0,1,1,1,0,0,1,1,1,0,1,1,38
2974,1,0,1,1,1,0,0,1,1,1,1,0,1,24
2975,1,0,1,1,1,0,0,1,1,1,1,1,1,26
2976,1,0,1,1,1,0,1,0,0,0,0,0,1,26
2977,1,0,1,1,1,0,1,0,0,0,0,1,1,22
2978,1,0,1,1,1,0,1,0,0,0,1,0,1,26
2979,1,0,1,1,1,0,1,0,0,0,1,1,1,28
2980,1,0,1,1,1,0,1,0,0,1,0,0,1,19
2981,1,0,1,1,1,0,1,0,0,1,0,1,1,30
2982,1,0,1,1,1,0,1,0,0,1,1,0,1,32
2983,1,0,1,1,1,0,1,0,0,1,1,1,1,23
2984,1,0,1,1,1,0,1,0,1,0,0,0,1,36
2985,1,0,1,1,1,0,1,0,1,0,0,1,1,27
2986,1,0,1,1,1,0,1,0,1,0,1,0,1,27
2987,1,0,1,1,1,0,1,0,1,0,1,1,1,27
2988,1,0,1,1,1,0,1,0,1,1,0,0,1,29
2989,1,0,1,1,1,0,1,0,1,1,0,1,1,24
2990,1,0,1,1,1,0,1,0,1,1,1,0,1,26
2991,1,0,1,1,1,0,1,0,1,1,1,1,1,19
2992,1,0,1,1,1,0,1,1,0,0,0,0,1,30
2993,1,0,1,1,1,0,1,1,0,0,0,1,1,35
2994,1,0,1,1,1,0,1,1,0,0,1,0,1,38
2995,1,0,1,1,1,0,1,1,0,0,1,1,1,23
2996,1,0,1,1,1,0,1,1,0,1,0,0,1,30
2997,1,0,1,1,1,0,1,1,0,1,0,1,1,18
2998,1,0,1,1,1,0,1,1,0,1,1,0,1,21
2999,1,0,1,1,1,0,1,1,0,1,1,1,1,31
3000,1,0,1,1,1,0,1,1,1,0,0,0,1,25
3001,1,0,1,1,1,0,1,1,1,0,0,1,1,17
3002,1,0,1,1,1,0,1,1,1,0,1,0,1,25
3003,1,0,1,1,1,0,1,1,1,0,1,1,1,22
3004,1,0,1,1,1,0,1,1,1,1,0,0,1,29
3005,1,0,1,1,1,0,1,1,1,1,0,1,1,22
3006,1,0,1,1,1,0,1,1,1,1,1,0,1,25
3007,1,0,1,1,1,0,1,1,1,1,1,1,1,17
3008,1,0,1,1,1,1,0,0,0,0,0,0,1,15
3009,1,0,1,1,1,1,0,0,0,0,0,1,1,25
3010,1,0,1,1,1,1,0,0,0,0,1,0,1,26
3011,1,0,1,1,1,1,0,0,0,0,1,1,1,15
3012,1,0,1,1,1,1,0,0,0,1,0,0,1,23
3013,1,0,1,1,1,1,0,0,0,1,0,1,1,34
3014,1,0,1,1,1,1,0,0,0,1,1,0,1,31
3015,1,0,1,1,1,1,0,0,0,1,1,1,1,25
3016,1,0,1,1,1,1,0,0,1,0,0,0,1,22
3017,1,0,1,1,1,1,0,0,1,0,0,1,1,22
3018,1,0,1,1,1,1,0,0,1,0,1,0,1,22
3019,1,0,1,1,1,1,0,0,1,0,1,1,1,26
3020,1,0,1,1,1,1,0,0,1,1,0,0,1,21
3021,1,0,1,1,1,1,0,0,1,1,0,1,1,25
3022,1,0,1,1,1,1,0,0,1,1,1,0,1,31
3023,1,0,1,1,1,1,0,0,1,1,1,1,1,27
3024,1,0,1,1,1,1,0,1,0,0,0,0,1,22
3025,1,0,1,1,1,1,0,1,0,0,0,1,1,27
3026,1,0,1,1,1,1,0,1,0,0,1,0,1,27
3027,1,0,1,1,1,1,0,1,0,0,1,1,1,25
3028,1,0,1,1,1,1,0,1,0,1,0,0,1,19
3029,1,0,1,1,1,1,0,1,0,1,0,1,1,14
3030,1,0,1,1,1,1,0,1,0,1,1,0,1,25
3031,1,0,1,1,1,1,0,1,0,1,1,1,1,29
3032,1,0,1,1,1,1,0,1,1,0,0,0,1,32
3033,1,0,1,1,1,1,0,1,1,0,0,1,1,25
3034,1,0,1,1,1,1,0,1,1,0,1,0,1,28
3035,1,0,1,1,1,1,0,1,1,0,1,1,1,25
3036,1,0,1,1,1,1,0,1,1,1,0,0,1,26
3037,1,0,1,1,1,1,0,1,1,1,0,1,1,25
3038,1,0,1,1,1,1,0,1,1,1,1,0,1,23
3039,1,0,1,1,1,1,0,1,1,1,1,1,1,18
3040,1,0,1,1,1,1,1,0,0,0,0,0,1,29
3041,1,0,1,1,1,1,1,0,0,0,0,1,1,23
3042,1,0,1,1,1,1,1,0,0,0,1,0,1,21
3043,1,0,1,1,1,1,1,0,0,0,1,1,1,20
3044,1,0,1,1,1,1,1,0,0,1,0,0,1,31
3045,1,0,1,1,1,1,1,0,0,1,0,1,1,14
3046,1,0,1,1,1,1,1,0,0,1,1,0,1,23
3047,1,0,1,1,1,1,1,0,0,1,1,1,1,23
3048,1,0,1,1,1,1,1,0,1,0,0,0,1,20
3049,1,0,1,1,1,1,1,0,1,0,0,1,1,20
3050,1,0,1,1,1,1,1,0,1,0,1,0,1,28
3051,1,0,1,1,1,1,1,0,1,0,1,1,1,21
3052,1,0,1,1,1,1,1,0,1,1,0,0,1,29
3053,1,0,1,1,1,1,1,0,1,1,0,1,1,28
3054,1,0,1,1,1,1,1,0,1,1,1,0,1,21
3055,1,0,1,1,1,1,1,0,1,1,1,1,1,25
3056,1,0,1,1,1,1,1,1,0,0,0,0,1,32
3057,1,0,1,1,1,1,1,1,0,0,0,1,1,23
3058,1,0,1,1,1,1,1,1,0,0,1,0,1,33
3059,1,0,1,1,1,1,1,1,0,0,1,1,1,27
3060,1,0,1,1,1,1,1,1,0,1,0,0,1,12
3061,1,0,1,1,1,1,1,1,0,1,0,1,1,27
3062,1,0,1,1,1,1,1,1,0,1,1,0,1,15
3063,1,0,1,1,1,1,1,1,0,1,1,1,1,27
3064,1,0,1,1,1,1,1,1,1,0,0,0,1,30
3065,1,0,1,1,1,1,1,1,1,0,0,1,1,20
3066,1,0,1,1,1,1,1,1,1,0,1,0,1,34
3067,1,0,1,1,1,1,1,1,1,0,1,1,1,29
3068,1,0,1,1,1,1,1,1,1,1,0,0,1,20
3069,1,0,1,1,1,1,1,1,1,1,0,1,1,31
3070,1,0,1,1,1,1,1,1,1,1,1,0,1,26
3071,1,0,1,1,1,1,1,1,1,1,1,1,1,24
3072,1,1,0,0,0,0,0,0,0,0,0,0,0,22
3073,1,1,0,0,0,0,0,0,0,0,0,1,0,24
3074,1,1,0,0,0,0,0,0,0,0,1,0,0,28
3075,1,1,0,0,0,0,0,0,0,0,1,1,0,28
3076,1,1,0,0,0,0,0,0,0,1,0,0,0,27
3077,1,1,0,0,0,0,0,0,0,1,0,1,1,30
3078,1,1,0,0,0,0,0,0,0,1,1,0,1,24
3079,1,1,0,0,0,0,0,0,0,1,1,1,1,20
3080,1,1,0,0,0,0,0,0,1,0,0,0,0,28
3081,1,1,0,0,0,0,0,0,1,0,0,1,1,24
3082,1,1,0,0,0,0,0,0,1,0,1,0,1,25
3083,1,1,0,0,0,0,0,0,1,0,1,1,1,23
3084,1,1,0,0,0,0,0,0,1,1,0,0,0,36
3085,1,1,0,0,0,0,0,0,1,1,0,1,1,27
3086,1,1,0,0,0,0,0,0,1,1,1,0,1,25
3087,1,1,0,0,0,0,0,0,1,1,1,1,1,19
3088,1,1,0,0,0,0,0,1,0,0,0,0,0,22
3089,1,1,0,0,0,0,0,1,0,0,0,1,0,25
3090,1,1,0,0,0,0,0,1,0,0,1,0,0,25
3091,1,1,0,0,0,0,0,1,0,0,1,1,0,22
3092,1,1,0,0,0,0,0,1,0,1,0,0,0,23
3093,1,1,0,0,0,0,0,1,0,1,0,1,1,21
3094,1,1,0,0,0,0,0,1,0,1,1,0,1,29
3095,1,1,0,0,0,0,0,1,0,1,1,1,1,28
3096,1,1,0,0,0,0,0,1,1,0,0,0,0,23
3097,1,1,0,0,0,0,0,1,1,0,0,1,1,24
3098,1,1,0,0,0,0,0,1,1,0,1,0,1,21
3099,1,1,0,0,0,0,0,1,1,0,1,1,1,24
3100,1,1,0,0,0,0,0,1,1,1,0,0,0,26
3101,1,1,0,0,0,0,0,1,1,1,0,1,1,22
3102,1,1,0,0,0,0,0,1,1,1,1,0,1,29
3103,1,1,0,0,0,0,0,1,1,1,1,1,1,22
3104,1,1,0,0,0,0,1,0,0,0,0,0,0,22
3105,1,1,0,0,0,0,1,0,0,0,0,1,0,29
3106,1,1,0,0,0,0,1,0,0,0,1,0,0,25
3107,1,1,0,0,0,0,1,0,0,0,1,1,0,15
3108,1,1,0,0,0,0,1,0,0,1,0,0,0,27
3109,1,1,0,0,0,0,1,0,0,1,0,1,1,21
3110,1,1,0,0,0,0,1,0,0,1,1,0,1,28
3111,1,1,0,0,0,0,1,0,0,1,1,1,1,21
3112,1,1,0,0,0,0,1,0,1,0,0,0,0,23
3113,1,1,0,0,0,0,1,0,1,0,0,1,1,31
3114,1,1,0,0,0,0,1,0,1,0,1,0,1,17
3115,1,1,0,0,0,0,1,0,1,0,1,1,1,18
3116,1,1,0,0,0,0,1,0,1,1,0,0,0,20
3117,1,1,0,0,0,0,1,0,1,1,0,1,1,16
3118,1,1,0,0,0,0,1,0,1,1,1,0,1,25
3119,1,1,0,0,0,0,1,0,1,1,1,1,1,22
3120,1,1,0,0,0,0,1,1,0,0,0,0,1,17
3121,1,1,0,0,0,0,1,1,0,0,0,1,1,21
3122,1,1,0,0,0,0,1,1,0,0,1,0,1,36
3123,1,1,0,0,0,0,1,1,0,0,1,1,1,21
3124,1,1,0,0,0,0,1,1,0,1,0,0,1,37
3125,1,1,0,0,0,0,1,1,0,1,0,1,1,24
3126,1,1,0,0,0,0,1,1,0,1,1,0,1,27
3127,1,1,0,0,0,0,1,1,0,1,1,1,1,23
3128,1,1,0,0,0,0,1,1,1,0,0,0,1,20
3129,1,1,0,0,0,0,1,1,1,0,0,1,1,23
3130,1,1,0,0,0,0,1,1,1,0,1,0,1,32
3131,1,1,0,0,0,0,1,1,1,0,1,1,1,20
3132,1,1,0,0,0,0,1,1,1,1,0,0,1,23
3133,1,1,0,0,0,0,1,1,1,1,0,1,1,21
3134,1,1,0,0,0,0,1,1,1,1,1,0,1,25
3135,1,1,0,0,0,0,1,1,1,1,1,1,1,21
3136,1,1,0,0,0,1,0,0,0,0,0,0,0,19
3137,1,1,0,0,0,1,0,0,0,0,0,1,0,14
3138,1,1,0,0,0,1,0,0,0,0,1,0,0,31
3139,1,1,0,0,0,1,0,0,0,0,1,1,0,28
3140,1,1,0,0,0,1,0,0,0,1,0,0,0,26
3141,1,1,0,0,0,1,0,0,0,1,0,1,1,21
3142,1,1,0,0,0,1,0,0,0,1,1,0,1,30
3143,1,1,0,0,0,1,0,0,0,1,1,1,1,22
3144,1,1,0,0,0,1,0,0,1,0,0,0,0,24
3145,1,1,0,0,0,1,0,0,1,0,0,1,1,22
3146,1,1,0,0,0,1,0,0,1,0,1,0,1,29
3147,1,1,0,0,0,1,0,0,1,0,1,1,1,21
3148,1,1,0,0,0,1,0,0,1,1,0,0,0,29
3149,1,1,0,0,0,1,0,0,1,1,0,1,1,26
3150,1,1,0,0,0,1,0,0,1,1,1,0,1,17
3151,1,1,0,0,0,1,0,0,1,1,1,1,1,24
3152,1,1,0,0,0,1,0,1,0,0,0,0,1,31
3153,1,1,0,0,0,1,0,1,0,0,0,1,1,25
3154,1,1,0,0,0,1,0,1,0,0,1,0,1,28
3155,1,1,0,0,0,1,0,1,0,0,1,1,1,22
3156,1,1,0,0,0,1,0,1,0,1,0,0,1,30
3157,1,1,0,0,0,1,0,1,0,1,0,1,1,17
3158,1,1,0,0,0,1,0,1,0,1,1,0,1,25
3159,1,1,0,0,0,1,0,1,0,1,1,1,1,41
3160,1,1,0,0,0,1,0,1,1,0,0,0,1,24
3161,1,1,0,0,0,1,0,1,1,0,0,1,1,29
3162,1,1,0,0,0,1,0,1,1,0,1,0,1,28
3163,1,1,0,0,0,1,0,1,1,0,1,1,1,21
3164,1,1,0,0,0,1,0,1,1,1,0,0,1,25
3165,1,1,0,0,0,1,0,1,1,1,0,1,1,20
3166,1,1,0,0,0,1,0,1,1,1,1,0,1,25
3167,1,1,0,0,0,1,0,1,1,1,1,1,1,23
3168,1,1,0,0,0,1,1,0,0,0,0,0,0,20
3169,1,1,0,0,0,1,1,0,0,0,0,1,0,25
3170,1,1,0,0,0,1,1,0,0,0,1,0,0,20
3171,1,1,0,0,0,1,1,0,0,0,1,1,0,29
3172,1,1,0,0,0,1,1,0,0,1,0,0,0,23
3173,1,1,0,0,0,1,1,0,0,1,0,1,1,23
